,u,i,ts,label,idx
30791,9129,3605,37863.0,0.0,7088
30792,2393,10074,37863.0,0.0,2973
30793,2107,14605,37863.0,0.0,4427
30794,551,11593,37864.0,0.0,5568
30795,766,13027,37864.0,0.0,18
30796,2107,9046,37865.0,0.0,753
30797,174,6710,37865.0,0.0,4240
30798,6462,8454,37865.0,0.0,2168
30799,9129,14949,37866.0,0.0,7088
30800,506,1186,37867.0,0.0,3447
30801,2107,14814,37868.0,0.0,4377
30802,2109,8444,37868.0,0.0,1882
30803,249,4545,37868.0,0.0,6535
30804,2916,11504,37868.0,0.0,5301
30805,11488,6401,37869.0,0.0,2093
30806,4330,8142,37870.0,0.0,5741
30807,1547,796,37871.0,0.0,2318
30808,9129,13360,37871.0,0.0,7088
30809,459,8631,37872.0,0.0,6350
30810,9129,5220,37872.0,0.0,7088
30811,1670,6051,37872.0,0.0,6854
30812,1547,3643,37872.0,0.0,6066
30813,9129,12104,37873.0,0.0,737
30814,6884,14952,37874.0,0.0,2861
30815,459,8952,37874.0,0.0,4110
30816,2107,14515,37874.0,0.0,4427
30817,800,6058,37874.0,0.0,926
30818,9129,11097,37874.0,0.0,747
30819,10181,2381,37874.0,0.0,179
30820,2109,3759,37875.0,0.0,1882
30821,506,3150,37876.0,0.0,718
30822,14504,13749,37876.0,0.0,923
30823,4330,3758,37876.0,0.0,5741
30824,1880,5477,37876.0,0.0,1703
30825,41,1514,37877.0,0.0,2806
30826,9129,14980,37878.0,0.0,7088
30827,2109,4431,37878.0,0.0,1705
30828,9129,15497,37879.0,0.0,7088
30829,7540,7540,37879.0,0.0,2650
30830,1670,6051,37879.0,0.0,6697
30831,9129,5423,37879.0,0.0,737
30832,2916,10074,37879.0,0.0,265
30833,503,10249,37880.0,0.0,825
30834,9129,13453,37880.0,0.0,747
30835,1627,5153,37881.0,0.0,6600
30836,4362,7843,37881.0,0.0,4255
30837,506,14787,37881.0,0.0,4262
30838,6080,10236,37881.0,0.0,7048
30839,9129,7621,37882.0,0.0,747
30840,5851,3803,37883.0,0.0,173
30841,2107,14605,37883.0,0.0,4377
30842,800,14158,37883.0,0.0,6068
30843,9129,9554,37885.0,0.0,7088
30844,8450,7652,37885.0,0.0,5593
30845,2916,14787,37885.0,0.0,3369
30846,995,9046,37886.0,0.0,4434
30847,5851,8000,37887.0,0.0,173
30848,204,12383,37887.0,0.0,240
30849,3498,3064,37888.0,0.0,63
30850,506,4240,37889.0,0.0,6920
30851,6547,5994,37889.0,0.0,359
30852,2099,8242,37890.0,0.0,4502
30853,174,967,37890.0,0.0,4113
30854,506,2206,37891.0,0.0,3447
30855,14506,7310,37891.0,0.0,7059
30856,9129,14580,37892.0,0.0,4431
30857,9129,12580,37892.0,0.0,7088
30858,9129,13814,37892.0,0.0,7088
30859,995,4729,37893.0,0.0,4434
30860,766,13027,37893.0,0.0,1219
30861,506,14787,37893.0,0.0,3038
30862,95,9738,37893.0,0.0,300
30863,9129,14374,37895.0,0.0,7088
30864,14504,14953,37896.0,0.0,6688
30865,2916,2214,37896.0,0.0,4778
30866,10822,12858,37896.0,0.0,3526
30867,9129,12994,37896.0,0.0,7088
30868,9129,2539,37898.0,0.0,7088
30869,459,11981,37898.0,0.0,4110
30870,2107,6450,37898.0,0.0,4427
30871,995,14736,37899.0,0.0,4434
30872,10681,8895,37900.0,0.0,2
30873,10681,835,37901.0,0.0,5214
30874,13389,8062,37901.0,0.0,1095
30875,2107,6376,37902.0,0.0,753
30876,2107,11313,37902.0,0.0,753
30877,12603,2937,37902.0,0.0,5633
30878,10681,11638,37902.0,0.0,4376
30879,506,2206,37903.0,0.0,718
30880,4391,7652,37903.0,0.0,3961
30881,13372,5280,37903.0,0.0,6503
30882,12345,13130,37905.0,0.0,3684
30883,5798,14122,37905.0,0.0,5542
30884,9129,7360,37906.0,0.0,747
30885,14345,14345,37906.0,0.0,803
30886,9129,6559,37906.0,0.0,7088
30887,2107,14030,37906.0,0.0,4377
30888,174,5237,37907.0,0.0,4113
30889,7384,6780,37907.0,0.0,2085
30890,2916,2206,37907.0,0.0,6250
30891,2107,10475,37907.0,0.0,753
30892,9129,9989,37907.0,0.0,7088
30893,9129,5188,37908.0,0.0,7088
30894,9129,14580,37908.0,0.0,4248
30895,1170,2937,37908.0,0.0,7085
30896,12979,14418,37908.0,0.0,1035
30897,2099,6780,37909.0,0.0,4502
30898,5086,11638,37911.0,0.0,4831
30899,1547,3733,37913.0,0.0,2318
30900,2916,11528,37913.0,0.0,3977
30901,4362,5220,37914.0,0.0,3027
30902,2393,6411,37914.0,0.0,2550
30903,1046,4628,37914.0,0.0,2725
30904,6062,6353,37915.0,0.0,5127
30905,9129,2343,37915.0,0.0,4248
30906,459,5625,37916.0,0.0,6350
30907,9129,8007,37916.0,0.0,7088
30908,2916,15495,37916.0,0.0,6250
30909,174,6144,37916.0,0.0,3525
30910,12959,14787,37919.0,0.0,2791
30911,9129,3771,37919.0,0.0,7088
30912,15141,15141,37919.0,0.0,763
30913,12959,13130,37920.0,0.0,6637
30914,5580,14580,37922.0,0.0,4242
30915,9129,3247,37922.0,0.0,737
30916,1046,7046,37923.0,0.0,827
30917,9129,11085,37923.0,0.0,737
30918,2916,14418,37923.0,0.0,3375
30919,86,358,37924.0,0.0,5601
30920,14298,2937,37925.0,0.0,4837
30921,13372,5280,37925.0,0.0,6681
30922,4029,6938,37925.0,0.0,3894
30923,86,358,37925.0,0.0,381
30924,204,2120,37926.0,0.0,4372
30925,3498,3064,37926.0,0.0,62
30926,9129,4860,37926.0,0.0,4431
30927,9129,9239,37926.0,0.0,7088
30928,5851,8656,37927.0,0.0,173
30929,13372,5280,37927.0,0.0,5653
30930,13326,7842,37927.0,0.0,6555
30931,800,14804,37927.0,0.0,6068
30932,2107,6316,37927.0,0.0,753
30933,2392,3179,37927.0,0.0,1938
30934,2099,8526,37927.0,0.0,4502
30935,9129,13928,37927.0,0.0,737
30936,2216,15041,37929.0,0.0,931
30937,800,10203,37929.0,0.0,788
30938,5851,12480,37929.0,0.0,4370
30939,86,358,37929.0,0.0,6151
30940,9129,4310,37930.0,0.0,7088
30941,389,358,37930.0,0.0,4573
30942,9129,8570,37931.0,0.0,7088
30943,2725,2978,37931.0,0.0,6315
30944,459,9250,37931.0,0.0,6350
30945,459,2010,37931.0,0.0,6350
30946,800,8000,37932.0,0.0,349
30947,9129,7403,37932.0,0.0,737
30948,9129,12978,37933.0,0.0,747
30949,3498,3064,37933.0,0.0,3181
30950,11488,14787,37934.0,0.0,1916
30951,1547,9242,37934.0,0.0,5252
30952,11336,9727,37934.0,0.0,2662
30953,2916,10814,37935.0,0.0,88
30954,2916,4308,37935.0,0.0,5301
30955,459,6298,37936.0,0.0,6350
30956,2109,643,37937.0,0.0,1705
30957,800,10476,37937.0,0.0,788
30958,4477,9074,37938.0,0.0,2946
30959,2107,12479,37938.0,0.0,531
30960,5302,1975,37941.0,0.0,5539
30961,9129,14580,37941.0,0.0,746
30962,2916,11844,37941.0,0.0,5313
30963,8450,2937,37941.0,0.0,5593
30964,459,5568,37941.0,0.0,4110
30965,156,12223,37941.0,0.0,937
30966,8450,9727,37941.0,0.0,5593
30967,459,2499,37941.0,0.0,6350
30968,13372,5280,37942.0,0.0,777
30969,2916,88,37943.0,0.0,5239
30970,9129,14861,37943.0,0.0,4239
30971,86,358,37943.0,0.0,6784
30972,2107,6893,37944.0,0.0,753
30973,9129,4312,37944.0,0.0,7088
30974,2107,6341,37946.0,0.0,4377
30975,2099,6160,37947.0,0.0,4502
30976,2109,9696,37947.0,0.0,1882
30977,5302,1324,37947.0,0.0,7014
30978,4330,2075,37948.0,0.0,5741
30979,2717,2075,37950.0,0.0,3874
30980,2107,7767,37950.0,0.0,4427
30981,9129,10933,37951.0,0.0,747
30982,2393,13762,37951.0,0.0,2550
30983,2916,10296,37951.0,0.0,6250
30984,15141,15141,37951.0,0.0,855
30985,1476,5138,37952.0,0.0,6866
30986,506,13663,37952.0,0.0,6920
30987,11336,6620,37953.0,0.0,4506
30988,2107,12086,37953.0,0.0,753
30989,1547,1802,37953.0,0.0,4379
30990,9382,11355,37953.0,0.0,6966
30991,9129,14580,37953.0,0.0,748
30992,2099,14934,37954.0,0.0,4502
30993,174,6144,37954.0,0.0,4113
30994,9614,5795,37955.0,0.0,1869
30995,2107,14917,37955.0,0.0,4427
30996,10681,4500,37956.0,0.0,5214
30997,6547,14399,37957.0,0.0,359
30998,15141,15141,37957.0,0.0,1214
30999,9129,2118,37957.0,0.0,7088
31000,6410,7767,37958.0,0.0,4354
31001,4362,12990,37959.0,0.0,3027
31002,2099,662,37959.0,0.0,4502
31003,8592,4448,37959.0,0.0,6336
31004,2107,11913,37960.0,0.0,753
31005,2216,15305,37960.0,0.0,931
31006,3789,15026,37961.0,0.0,4435
31007,2099,2045,37961.0,0.0,4502
31008,14067,13897,37962.0,0.0,6121
31009,2109,643,37962.0,0.0,1882
31010,551,9430,37963.0,0.0,5568
31011,9129,6401,37963.0,0.0,737
31012,2109,5566,37963.0,0.0,1882
31013,2916,12563,37963.0,0.0,4452
31014,9129,11355,37964.0,0.0,7088
31015,1049,6340,37964.0,0.0,4681
31016,800,11085,37964.0,0.0,6661
31017,2107,7366,37965.0,0.0,531
31018,2109,3759,37965.0,0.0,1705
31019,23,8164,37965.0,0.0,542
31020,4362,11484,37966.0,0.0,3027
31021,4148,7767,37966.0,0.0,6512
31022,4838,9074,37966.0,0.0,4446
31023,800,14379,37966.0,0.0,926
31024,2216,9086,37966.0,0.0,931
31025,9129,10203,37966.0,0.0,747
31026,12451,1186,37967.0,0.0,4075
31027,2109,9384,37967.0,0.0,1882
31028,10583,11844,37968.0,0.0,2906
31029,2107,1339,37970.0,0.0,753
31030,174,967,37970.0,0.0,3739
31031,2393,335,37970.0,0.0,2973
31032,174,967,37970.0,0.0,738
31033,12500,14418,37971.0,0.0,2498
31034,174,967,37971.0,0.0,760
31035,800,7403,37971.0,0.0,6661
31036,800,9250,37971.0,0.0,6824
31037,459,6208,37971.0,0.0,6350
31038,9382,14580,37972.0,0.0,6966
31039,800,5153,37972.0,0.0,926
31040,506,1186,37973.0,0.0,718
31041,442,9074,37973.0,0.0,4440
31042,6547,9398,37973.0,0.0,359
31043,9129,13757,37973.0,0.0,737
31044,2109,5382,37974.0,0.0,1705
31045,8708,6466,37974.0,0.0,3326
31046,4609,9074,37974.0,0.0,2112
31047,204,7770,37974.0,0.0,4372
31048,9129,14836,37976.0,0.0,747
31049,9129,2121,37977.0,0.0,7088
31050,2107,9167,37977.0,0.0,753
31051,2916,14778,37977.0,0.0,3977
31052,2916,11547,37978.0,0.0,3137
31053,5798,5025,37978.0,0.0,172
31054,9129,6894,37979.0,0.0,7088
31055,6423,3848,37979.0,0.0,866
31056,2916,11844,37979.0,0.0,6250
31057,3548,11844,37980.0,0.0,7053
31058,3576,14709,37980.0,0.0,4074
31059,459,2384,37980.0,0.0,6350
31060,3789,3515,37981.0,0.0,4435
31061,4362,10531,37981.0,0.0,1268
31062,2107,12210,37981.0,0.0,4377
31063,506,1863,37981.0,0.0,6713
31064,2099,5188,37982.0,0.0,4502
31065,9129,8979,37982.0,0.0,7088
31066,2324,9074,37982.0,0.0,838
31067,204,7770,37983.0,0.0,240
31068,13911,13911,37983.0,0.0,6548
31069,5851,9719,37983.0,0.0,173
31070,506,6401,37983.0,0.0,718
31071,2107,12289,37984.0,0.0,753
31072,2393,6455,37984.0,0.0,2550
31073,2916,1186,37985.0,0.0,6250
31074,459,6390,37985.0,0.0,4110
31075,459,7652,37985.0,0.0,4110
31076,2916,14190,37985.0,0.0,3013
31077,4838,9074,37986.0,0.0,2161
31078,12451,1186,37986.0,0.0,2714
31079,5580,7767,37986.0,0.0,4242
31080,6658,3178,37987.0,0.0,4385
31081,3190,9074,37988.0,0.0,2011
31082,2916,9328,37988.0,0.0,3977
31083,2107,14515,37988.0,0.0,753
31084,9129,3939,37988.0,0.0,747
31085,204,11569,37989.0,0.0,4372
31086,12959,2045,37989.0,0.0,822
31087,2393,13702,37989.0,0.0,6972
31088,459,4492,37990.0,0.0,6350
31089,2107,10232,37990.0,0.0,4377
31090,5798,6830,37990.0,0.0,5542
31091,5851,12480,37990.0,0.0,6056
31092,2916,14846,37990.0,0.0,3957
31093,13372,4274,37991.0,0.0,6503
31094,4391,7652,37993.0,0.0,823
31095,3190,9074,37993.0,0.0,4824
31096,1214,8143,37993.0,0.0,1542
31097,13911,13911,37993.0,0.0,7230
31098,9129,14861,37994.0,0.0,746
31099,6547,3235,37994.0,0.0,359
31100,9428,9428,37995.0,0.0,3256
31101,11674,9074,37995.0,0.0,4829
31102,3576,3260,37996.0,0.0,505
31103,3789,11954,37996.0,0.0,4435
31104,459,15019,37996.0,0.0,6350
31105,11336,3044,37996.0,0.0,4506
31106,174,967,37997.0,0.0,4436
31107,10829,9074,37997.0,0.0,74
31108,1123,11844,37998.0,0.0,4417
31109,9129,11096,37998.0,0.0,7088
31110,9129,776,37998.0,0.0,747
31111,11488,6401,37998.0,0.0,4790
31112,2109,1300,37999.0,0.0,1882
31113,9129,4360,38001.0,0.0,747
31114,6547,5861,38002.0,0.0,4254
31115,506,15380,38003.0,0.0,6920
31116,14569,11504,38003.0,0.0,1968
31117,995,9697,38003.0,0.0,4434
31118,3548,7231,38004.0,0.0,3988
31119,4437,9430,38004.0,0.0,4382
31120,12959,13399,38004.0,0.0,5325
31121,9129,2343,38004.0,0.0,7088
31122,6354,9074,38005.0,0.0,3801
31123,12345,13130,38005.0,0.0,4634
31124,2107,4153,38005.0,0.0,753
31125,9129,6383,38005.0,0.0,7088
31126,9129,15038,38006.0,0.0,7088
31127,9129,13311,38006.0,0.0,747
31128,12345,11504,38007.0,0.0,5175
31129,2393,11238,38008.0,0.0,3982
31130,204,4729,38008.0,0.0,4372
31131,506,15428,38009.0,0.0,3038
31132,4362,8122,38009.0,0.0,4255
31133,3789,11238,38009.0,0.0,741
31134,13766,2306,38009.0,0.0,2502
31135,11336,3044,38010.0,0.0,3578
31136,5086,9602,38011.0,0.0,4831
31137,9129,10754,38011.0,0.0,7088
31138,7671,10029,38011.0,0.0,4514
31139,800,13414,38012.0,0.0,349
31140,10583,11844,38013.0,0.0,5363
31141,9129,15327,38013.0,0.0,4248
31142,10681,7825,38013.0,0.0,5214
31143,995,13363,38014.0,0.0,4434
31144,9129,2343,38014.0,0.0,4431
31145,2916,13596,38014.0,0.0,3977
31146,6547,1621,38014.0,0.0,359
31147,9129,15428,38014.0,0.0,747
31148,527,3235,38014.0,0.0,6127
31149,5086,4500,38014.0,0.0,2239
31150,12853,11355,38016.0,0.0,5637
31151,14822,6091,38016.0,0.0,4551
31152,3548,14418,38016.0,0.0,4742
31153,174,967,38016.0,0.0,2574
31154,174,967,38017.0,0.0,4387
31155,174,7487,38017.0,0.0,4240
31156,12927,13835,38018.0,0.0,1042
31157,506,13786,38018.0,0.0,718
31158,459,9245,38018.0,0.0,6350
31159,2107,12307,38019.0,0.0,4427
31160,2916,6401,38019.0,0.0,3977
31161,9129,7357,38020.0,0.0,737
31162,4362,7580,38020.0,0.0,3027
31163,12100,14736,38020.0,0.0,640
31164,2107,12479,38020.0,0.0,753
31165,6311,9242,38021.0,0.0,3747
31166,2916,7360,38021.0,0.0,3977
31167,2107,12210,38021.0,0.0,4427
31168,800,9502,38022.0,0.0,6661
31169,2107,12303,38022.0,0.0,753
31170,506,8979,38022.0,0.0,6920
31171,4362,15465,38023.0,0.0,3027
31172,9129,1501,38023.0,0.0,737
31173,506,1525,38024.0,0.0,718
31174,4362,11874,38026.0,0.0,3027
31175,4362,10234,38026.0,0.0,3027
31176,12451,1186,38026.0,0.0,333
31177,459,9575,38026.0,0.0,6350
31178,2107,330,38026.0,0.0,4427
31179,4362,12360,38027.0,0.0,3027
31180,9129,3050,38028.0,0.0,747
31181,9129,14605,38028.0,0.0,747
31182,12451,1186,38029.0,0.0,336
31183,1912,603,38029.0,0.0,7289
31184,2099,1103,38030.0,0.0,4502
31185,2107,13138,38030.0,0.0,4427
31186,9129,14860,38030.0,0.0,747
31187,1195,8444,38030.0,0.0,2974
31188,194,7310,38031.0,0.0,248
31189,9129,8370,38032.0,0.0,747
31190,506,13786,38032.0,0.0,3447
31191,3789,7767,38033.0,0.0,4435
31192,551,11593,38033.0,0.0,930
31193,9129,12289,38033.0,0.0,7088
31194,4921,9074,38033.0,0.0,424
31195,204,8951,38034.0,0.0,240
31196,3548,2206,38034.0,0.0,7053
31197,551,4625,38035.0,0.0,5568
31198,8450,3830,38036.0,0.0,5593
31199,9129,1498,38036.0,0.0,737
31200,9129,14762,38037.0,0.0,747
31201,2099,6187,38037.0,0.0,4502
31202,14446,10025,38037.0,0.0,2554
31203,995,15403,38038.0,0.0,4434
31204,12451,1186,38038.0,0.0,4079
31205,2393,13702,38038.0,0.0,3982
31206,4391,13537,38038.0,0.0,3961
31207,3548,7231,38038.0,0.0,1336
31208,459,8841,38038.0,0.0,6350
31209,2099,6387,38039.0,0.0,4502
31210,174,967,38039.0,0.0,2209
31211,9129,12706,38039.0,0.0,7088
31212,2916,10902,38039.0,0.0,6250
31213,2916,190,38039.0,0.0,6250
31214,8784,14399,38040.0,0.0,5783
31215,2725,11355,38040.0,0.0,5830
31216,11488,14787,38041.0,0.0,2090
31217,2109,1300,38041.0,0.0,1705
31218,9129,2988,38041.0,0.0,7088
31219,2107,3617,38042.0,0.0,4427
31220,2393,10243,38042.0,0.0,2550
31221,459,2638,38042.0,0.0,6350
31222,2109,8979,38042.0,0.0,1705
31223,2109,8692,38043.0,0.0,1882
31224,2916,13130,38043.0,0.0,5313
31225,2107,2999,38044.0,0.0,4427
31226,459,10700,38044.0,0.0,4110
31227,9129,13757,38045.0,0.0,739
31228,9129,662,38045.0,0.0,737
31229,370,1173,38045.0,0.0,5886
31230,6426,9074,38045.0,0.0,871
31231,2107,1778,38045.0,0.0,753
31232,9129,12959,38045.0,0.0,747
31233,506,11467,38045.0,0.0,718
31234,9129,662,38046.0,0.0,7088
31235,174,967,38046.0,0.0,4950
31236,4838,9074,38047.0,0.0,69
31237,2916,1103,38047.0,0.0,3977
31238,459,6959,38047.0,0.0,6350
31239,2168,2318,38047.0,0.0,3981
31240,9129,3857,38047.0,0.0,7088
31241,3147,2182,38047.0,0.0,3339
31242,442,9074,38048.0,0.0,5077
31243,506,12360,38048.0,0.0,6527
31244,12451,1186,38048.0,0.0,338
31245,7392,6941,38049.0,0.0,6390
31246,11488,14787,38049.0,0.0,1919
31247,2916,1406,38049.0,0.0,3977
31248,9129,12447,38049.0,0.0,7088
31249,506,15379,38049.0,0.0,6920
31250,9129,12312,38049.0,0.0,7088
31251,2916,11504,38050.0,0.0,4778
31252,506,13533,38050.0,0.0,6527
31253,2916,537,38050.0,0.0,3977
31254,9129,13820,38051.0,0.0,7088
31255,9129,10031,38051.0,0.0,7088
31256,3548,12779,38051.0,0.0,7053
31257,459,9825,38051.0,0.0,6350
31258,12366,7309,38051.0,0.0,2122
31259,2393,13702,38052.0,0.0,2973
31260,2916,11504,38052.0,0.0,89
31261,506,15281,38053.0,0.0,3447
31262,174,967,38054.0,0.0,3524
31263,9129,11811,38054.0,0.0,7088
31264,3548,14418,38054.0,0.0,4728
31265,4362,6450,38055.0,0.0,3027
31266,5213,835,38056.0,0.0,3042
31267,2107,6401,38056.0,0.0,4427
31268,1547,4420,38057.0,0.0,5594
31269,11336,5861,38057.0,0.0,6299
31270,2393,6618,38057.0,0.0,2550
31271,12451,1186,38058.0,0.0,2713
31272,4362,14474,38058.0,0.0,3027
31273,2916,11504,38058.0,0.0,5313
31274,9129,14474,38058.0,0.0,7088
31275,2916,12313,38058.0,0.0,5239
31276,459,7753,38058.0,0.0,6350
31277,296,15193,38059.0,0.0,6511
31278,2099,13757,38060.0,0.0,4502
31279,442,3803,38060.0,0.0,5077
31280,1476,3828,38061.0,0.0,5573
31281,12959,2988,38061.0,0.0,750
31282,9129,14605,38062.0,0.0,746
31283,6547,1661,38062.0,0.0,359
31284,800,5153,38062.0,0.0,788
31285,12500,14418,38062.0,0.0,2497
31286,2107,14474,38062.0,0.0,753
31287,9129,13533,38062.0,0.0,747
31288,766,13027,38063.0,0.0,5480
31289,2916,11238,38063.0,0.0,3137
31290,2393,13702,38063.0,0.0,2550
31291,24,10041,38063.0,0.0,7147
31292,2916,11504,38064.0,0.0,6250
31293,6080,1975,38064.0,0.0,7048
31294,2107,3944,38065.0,0.0,4427
31295,11336,13827,38065.0,0.0,4506
31296,2393,13702,38065.0,0.0,5588
31297,2099,11214,38066.0,0.0,4502
31298,995,11313,38066.0,0.0,4434
31299,6311,5025,38066.0,0.0,2587
31300,2916,4673,38067.0,0.0,5238
31301,14761,12447,38067.0,0.0,5064
31302,800,10533,38067.0,0.0,6661
31303,1820,9602,38067.0,0.0,744
31304,9129,14165,38068.0,0.0,739
31305,6658,9162,38068.0,0.0,4385
31306,7555,7310,38068.0,0.0,3740
31307,12500,12779,38069.0,0.0,6210
31308,4362,4240,38069.0,0.0,3027
31309,5086,12603,38070.0,0.0,2239
31310,2916,11504,38070.0,0.0,5306
31311,174,13518,38070.0,0.0,3524
31312,4362,4729,38070.0,0.0,3027
31313,12366,7309,38071.0,0.0,4312
31314,459,493,38071.0,0.0,6350
31315,9129,7266,38071.0,0.0,7088
31316,2916,11504,38072.0,0.0,3370
31317,8474,2095,38072.0,0.0,355
31318,8154,13130,38073.0,0.0,3011
31319,459,3848,38073.0,0.0,4110
31320,12707,12994,38073.0,0.0,2949
31321,12979,14418,38074.0,0.0,5076
31322,9129,1646,38075.0,0.0,747
31323,459,2095,38075.0,0.0,6350
31324,174,13518,38076.0,0.0,4436
31325,3548,12654,38076.0,0.0,7053
31326,370,1173,38076.0,0.0,660
31327,4391,4585,38077.0,0.0,3961
31328,1046,4628,38077.0,0.0,776
31329,9129,14605,38077.0,0.0,4431
31330,10681,5865,38077.0,0.0,4376
31331,9129,3182,38078.0,0.0,7088
31332,9129,10702,38079.0,0.0,747
31333,506,7357,38079.0,0.0,6713
31334,9129,4385,38079.0,0.0,747
31335,9129,1773,38079.0,0.0,747
31336,9129,12360,38079.0,0.0,7088
31337,9129,14605,38080.0,0.0,4248
31338,2725,2131,38080.0,0.0,3616
31339,506,14767,38081.0,0.0,6713
31340,15267,3989,38081.0,0.0,6080
31341,9129,9239,38082.0,0.0,747
31342,12366,7309,38082.0,0.0,4313
31343,995,8886,38082.0,0.0,4434
31344,2107,11861,38082.0,0.0,753
31345,5851,13414,38083.0,0.0,173
31346,2107,7854,38083.0,0.0,753
31347,9382,7580,38083.0,0.0,6966
31348,174,13518,38083.0,0.0,738
31349,9129,15402,38085.0,0.0,747
31350,2107,2939,38086.0,0.0,753
31351,9129,13804,38086.0,0.0,747
31352,506,3150,38086.0,0.0,3038
31353,174,13518,38087.0,0.0,760
31354,2107,5626,38087.0,0.0,4427
31355,9129,673,38087.0,0.0,7088
31356,174,13518,38087.0,0.0,4387
31357,2504,2504,38088.0,0.0,2831
31358,459,6042,38088.0,0.0,6350
31359,2916,11504,38088.0,0.0,88
31360,2107,12063,38088.0,0.0,4427
31361,12603,7982,38089.0,0.0,1385
31362,800,11214,38089.0,0.0,788
31363,800,15126,38090.0,0.0,4022
31364,14518,14787,38090.0,0.0,3748
31365,2916,6716,38090.0,0.0,3957
31366,2725,13136,38090.0,0.0,3616
31367,10667,14418,38091.0,0.0,5416
31368,459,1915,38091.0,0.0,4110
31369,14314,9727,38091.0,0.0,790
31370,6547,4547,38092.0,0.0,359
31371,459,9433,38092.0,0.0,6350
31372,1046,3803,38093.0,0.0,4457
31373,2916,11504,38093.0,0.0,95
31374,459,1842,38093.0,0.0,6350
31375,459,5632,38094.0,0.0,6350
31376,11488,14787,38095.0,0.0,2094
31377,11258,3989,38095.0,0.0,6756
31378,459,10555,38095.0,0.0,6350
31379,2916,9064,38096.0,0.0,3977
31380,156,2227,38096.0,0.0,937
31381,8620,9074,38096.0,0.0,3864
31382,9129,14605,38097.0,0.0,748
31383,7501,5906,38097.0,0.0,4102
31384,11336,7382,38097.0,0.0,2662
31385,10681,6696,38097.0,0.0,4376
31386,9129,3989,38097.0,0.0,7088
31387,174,13518,38098.0,0.0,2574
31388,2916,11504,38098.0,0.0,5307
31389,6547,1621,38099.0,0.0,4254
31390,11336,8415,38099.0,0.0,4506
31391,9382,12447,38100.0,0.0,6966
31392,2109,9371,38101.0,0.0,1882
31393,5580,12360,38101.0,0.0,4242
31394,12959,12622,38101.0,0.0,4375
31395,1046,7770,38101.0,0.0,776
31396,4391,8389,38101.0,0.0,823
31397,459,6656,38101.0,0.0,6350
31398,9129,7336,38102.0,0.0,7088
31399,4362,8690,38102.0,0.0,3027
31400,6024,6024,38103.0,0.0,1701
31401,1164,8055,38103.0,0.0,4447
31402,9129,2131,38103.0,0.0,739
31403,174,13518,38104.0,0.0,3739
31404,174,13518,38104.0,0.0,4950
31405,174,13518,38104.0,0.0,4113
31406,5086,9371,38104.0,0.0,766
31407,2107,9602,38105.0,0.0,531
31408,2107,11874,38105.0,0.0,4377
31409,4362,2599,38105.0,0.0,3027
31410,582,13363,38105.0,0.0,599
31411,3576,9552,38105.0,0.0,2309
31412,2107,12257,38106.0,0.0,531
31413,7181,12922,38107.0,0.0,1293
31414,506,3294,38107.0,0.0,3447
31415,3139,3139,38108.0,0.0,782
31416,14260,1020,38108.0,0.0,2016
31417,10681,9727,38108.0,0.0,2
31418,2107,11874,38109.0,0.0,4427
31419,2393,11214,38109.0,0.0,2550
31420,3789,11874,38109.0,0.0,4435
31421,800,10533,38109.0,0.0,926
31422,2107,5139,38109.0,0.0,4427
31423,11020,5477,38111.0,0.0,5393
31424,9129,14961,38111.0,0.0,747
31425,2916,733,38111.0,0.0,3137
31426,6945,11521,38111.0,0.0,3953
31427,205,358,38112.0,0.0,4949
31428,10681,4574,38112.0,0.0,4376
31429,5086,10681,38112.0,0.0,2239
31430,12500,14861,38112.0,0.0,6210
31431,6945,190,38112.0,0.0,6614
